Unnamed: 0,movie_id,movie_name,year,genre,overview,director,cast,emotions,language,industry,runtime,rating,plot
1200,tt3469244,Phantom,2015,"Action, Drama, Thriller",A disgraced Indian soldier carries out a series of assassinations in the hope of restoring his honour.,Kabir Khan,"Saif Ali Khan, Katrina Kaif, Sabyasachi Chakrabarty, Rajesh Tailang","Anxious, Excited, Frustrated, Revenge, Sad, Lonely",Hindi,Bollywood,142 minutes,<number>,"A disgraced Indian soldier carries out a series of assassinations in the hope of restoring his honour. Phantom is a political action thriller that unfolds across various countries around the world. The plot revolves around protagonist Daniyal, whose journey to seek justice takes him from India to Europe, America and the volatile Middle East. However, he finds out that in a mission like this, there is always a price to pay, in this case, a very personal price."
1201,tt10280276,Coolie No. 1,2020,"Action, Comedy, Romance","After being insulted by a rich businessman named Rosario, pandit Jai Kishen teaches him a lesson by getting his daughter married to Raju - a Coolie posing as a millionaire.",David Dhawan,"Varun Dhawan, Sara Ali Khan, Paresh Rawal, Jaaved Jaaferi","Happy, Excited, Frustrated, Annoyed, Amused, Romantic",Hindi,Bollywood,124 minutes,1.4,In order to avenge his insult against wealthy Hoshiarchand Choudhary; Pandit Shaadiram Gharjodhe asks Raju; a coolie by profession to masquerade as a wealthy business tycoon so that he can get marry to Choudhary's daughter Malti. In order to avenge his insult against wealthy Hoshiarchand Choudhary; Pandit Shaadiram Gharjodhe asks Raju; a coolie by profession to masquerade as a wealthy business tycoon so that he can get marry to Choudhary's daughter Malti. Choudhary does accept the match and the wedding of Raju and Malti are celebrated. After the wedding Raju will find that he might as well have to pretend all his life as gradually Choudhary begins to suspect him especially when he gets caught by Choudhary at the bus station working as a coolie.âgavin (racktoo@hotmail.com)
1201,tt10280276,Coolie No. 1,2020,"Action, Comedy, Romance","After being insulted by a rich businessman named Rosario, pandit Jai Kishen teaches him a lesson by getting his daughter married to Raju - a Coolie posing as a millionaire.",David Dhawan,"Varun Dhawan, Sara Ali Khan, Paresh Rawal, Jaaved Jaaferi","Happy, Excited, Frustrated, Annoyed, Amused, Romantic",Hindi,Bollywood,124 minutes,1.4,"After being insulted by a rich businessman named Rosario, pandit Jai Kishen teaches him a lesson by getting his daughter married to Raju - a Coolie posing as a millionaire. After being insulted by a rich businessman named Rosario, pandit Jai Kishen teaches him a lesson by getting his daughter married to Raju - a Coolie posing as a millionaire. Soon Raju's real identity is exposed but he cooks up a story of having a filthy rich twin. One lie leads to another and things start to go out of hand."
1202,tt1509732,Aisha,2010,"Comedy, Drama, Romance",Chaos results after a wealthy woman decides to turn matchmaker for a naive village belle.,Rajshree Ojha,"Sonam Kapoor, Abhay Deol, Karamjeet Madonna, Amrita Puri","Hope, Empathy, Anxiety, Resilience, Vulnerability, Determination",Hindi,Bollywood,96 minutes,6,"After successfully arranging the marriage of her Delhi-based spinster aunt Chitra to Colonel Raghuvendra Singh, self-styled 'Event Manager' Aisha Kapoor decides to turn matchmaker. She is convinced that she can find the right match for anyone, including Bahadurgarh-based naive innocent Shefali Thakur. Chaos and bitterness result after Aisha decides to convert Shefali into a fashionable modern woman and concludes that Randhir Gambhir is the ideal groom for her.ârAjOo (gunwanti@hotmail.com)"
1203,tt0247394,Gumnaam,1965,"Drama, Mystery, Thriller","Eight people are stranded on an island. They reach a mansion where a butler is awaiting them. Then an unknown, vengeful person starts killing them, one by one.",Raja Nawathe,"Nanda Karnataki, Manoj Kumar, Pran Sikand, Helen","Suspense, Curiosity, Fear, Intrigue, Nostalgia, Amusement",Hindi,Bollywood,161 minutes,7.2,"Eight people are stranded on an island. They reach a mansion where a butler is awaiting them. Then an unknown, vengeful person starts killing them, one by one. At a night club 7 seven people win a lucky draw where the get an holiday package.The plane they are traveling develops a snag and makes emergency landing in the jungle.The plane dumps luggage of all the members including a co pilot and flies back leaving everyone stranded in the jungle.While trying to make way out of the jungle they hear a female singing mysteriously .The members follow the voice and reach a mansion where the butler welcomes them saying he was waiting fro them.He hands over a letter to them which says that they were all part of a crime and one by one will be killed.âalex.mjacko@gmail.com"
1204,tt12312912,Fire in the Mountains,2021,Drama,"A mother toils to save money to build a road in a Himalayan village to take her wheelchair-bound son for physiotherapy but her husband who believes that a shamanic ritual 'Jaagar' is the remedy, steals her savings.",Ajitpal Singh,"Vinamrata Rai, Chandan Bisht, Harshita Tiwari, Mayank Singh Jaira","Hope, Anxiety, Frustration, Empathy, Resignation, Determination",Hindi,Bollywood,85 minutes,7.2,"A mother toils to save money to build a road in a Himalayan village to take her wheelchair-bound son for physiotherapy but her husband who believes that a shamanic ritual 'Jaagar' is the remedy, steals her savings. Chandra and her husband, Dharam, run the Swizerland Homestay, an inn that hovers high above the only road in a small Himalayan village. The terrain poses a problem for the family, who must transport their son Prakash down the mountain in his wheelchair to go to the doctor and school. Though Chandra believes Prakash needs more medical attention, Dharam isn't as keen on the idea. He'd rather put the money toward a shamanic ritual he believes will rid them of a deity's curse, the cause of Prakash's affliction. Tensions increase as their worldviews collide and slowly erode their familial ties. The debut feature from writer-director Ajitpal Singh, Fire in the Mountains is a searing portrait of the power dynamics at play between tradition and modernity in one family's foundation. With handheld camerawork and seamless tracking shots, Singh vividly captures the beauty and hardship of their daily lives. Fire in the Mountains is bolstered by Vinamrata Rai's commanding performance as Chandra, a woman unafraid to stand her ground and find ways forward for her family and village."
1205,tt0111780,Yaar Gaddar,1994,"Action, Drama, Mystery","When his brother becomes involved in a deadly bank robbery, a heartbroken cop vows to track down and retrieve his wayward sibling -- dead or alive.",Umesh Mehra,"Saif Ali Khan, Sweta, Somy Ali, Deven Bhojani","revenge, angry, excited, frustrated, anxious, sad",Punjabi,Punjabi cinema,142 minutes,5.9,"When his brother becomes involved in a deadly bank robbery, a heartbroken cop vows to track down and retrieve his wayward sibling -- dead or alive. A notorious criminal gang creates a rift between two brothers, senior police inspector, Shanker Verma and his younger brother Jai. This doubt further materializes when Shanker must arrest Jai for various crimes which includes robbing a bank and the killing of numerous gang members as well as public personalities - with all the relevant evidences pointing towards him.âgavin (racktoo@hotmail.com)"
1206,tt0112459,Barsaat,1995,"Action, Romance","A naive young man and a rich city girl fall in love. Her stepfather, however, doesn't approve of the match and will stop at nothing to split the pair.",Rajkumar Santoshi,"Bobby Deol, Twinkle Khanna, Raj Babbar, Mukesh Khanna","Romantic, Sad, Hopeful, Nostalgic, Melancholy, Longing",Hindi,Bollywood,162 minutes,5,"A naive young man and a rich city girl fall in love. Her stepfather, however, doesn't approve of the match and will stop at nothing to split the pair. Badal comes from a rural village to take an enrollment into a college in the city. He meets his fellow collegian, Tina Oberoi and both gets acquainted with each other and after a few misgivings both fall in love with each other; only to learn that Tina's wealthy father, Dinesh Oberoi is against this relationship. Dinesh attempt to malign Badal's reputation by accusing him of raping a female but Tina testify in favor of Badal. Dinesh then make an attempt to bribe Badal with money but Badal refuses and continues to meet with Tina. When things goes out of hand Dinesh decides to hire a corrupt Assistant Commissioner of Police Neghi to kill Badal. Neghi then decides that he will go to any length to complete the task assign to him.âgavin (racktoo@hotmail.com)"
1207,tt0806088,Heyy Babyy,2007,"Comedy, Drama",Three bachelors who are compulsive womanizers find their lives turned upside down when a baby is left at their doorstep. The trio suspect each other of being the father.,Sajid Khan,"Akshay Kumar, Fardeen Khan, Riteish Deshmukh, Vidya Balan","Happy, Humorous, Romantic, Excited, Relaxed, Loving",Hindi,Bollywood,155 minutes,5.4,"Three bachelors who are compulsive womanizers find their lives turned upside down when a baby is left at their doorstep. The trio suspect each other of being the father. Arush Mehra lives a fairly wealthy lifestyle in Sydney, Australia along with two room-mates, Tanmay Joglekar, and Ali Hyder. He works for a food chain, while Tanmay entertains children as 'Eddy Teddy', and Ali takes care of their apartment. All three are womanizers and usually end up sleeping with around 30 different women every year. Arush travels to Delhi to attend Arjun's wedding, and this is where he meets with Isha Sahni, who also resides in Australia, he impresses and wins her over, both get intimate, and shortly thereafter Isha catches him sleeping with Devika, and both split up. Arush returns to Sydney and forgets about this incident. Then one day they find a baby right outside their door with a note to take care of her. The trio suspect each other of being the father, then attempt to get rid of the child, but change their mind, look after her, name her Angel, adore her, and start a frantic and hilarious search for her mother. A few months later Isha shows up, takes Angel in her possession and returns home. The trio now mend their ways, and Arush attempts in vain to win back Isha, and ends up challenging her to marry someone else in 7 days. With Isha's attractive looks and wealthy background it will not be long before she finds someone to wed her, and by the look of things Arush may end up never seeing Angel ever again.ârAjOo (gunwanti@hotmail.com)"
1208,tt0995035,Dhol,2007,"Comedy, Crime, Mystery","Four lazy friends try to woo a rich girl, in order to live a wealthy lifestyle. Their plan, however goes horribly wrong after they get embroiled with a notorious criminal.","Priyadarshan, Aman Ullah","Sharman Joshi, Tusshar Kapoor, Kunal Kemmu, Rajpal Naurang Yadav","Happy, Excited, Romantic, Frustrated, Tired, Relaxed",Hindi,Bollywood,148 minutes,5.7,"Four lazy friends try to woo a rich girl, in order to live a wealthy lifestyle. Their plan, however goes horribly wrong after they get embroiled with a notorious criminal. Sameer Arya, Martand Damdere, Pankaj Tiwari, and Gautam Sesodia are friends who live in a small town in India. Broke, accident-prone, and unable to pay rent to their landlady, they are basically slackers with Sameer and Gautam having no family, while Pankaj has been kicked out by his brother-in-law, and Martand has illicitly borrowed money from his maternal uncle, is unable to re-pay it and hence rendered homeless. The four find out that they can better their lifestyle by obtaining a bank loan - albeit in vain as they are unable to secure one. Then they decide to woo a rich girl, let one of them marry her, and live their life in comfort. They find out that there is a new girl, Ritu Tripathi, in the neighborhood, who is on the lookout for her missing brother, Rahul. The foursome con her into believing that they are Rahul's friends and befriend her. Pankaj even re-names himself Jai, her fiancÃ©e, not for long though as she soon finds out that the truth after she meets with Sophie, the woman her brother was supposed to marry, and decides to complain to the Police. Before the Police could arrest the hapless foursome, they are abducted by a gangster named Zikomo, who wants them to return his, of all things, drum (dhol). Watch how the foursome attempt to hilariously wiggle out of this tough spot even as the Police, Martand's uncle and other goons close in on them.ârAjOo (gunwanti@hotmail.com)"
